name,domain,website,linkedin_url,industry,employee_range,employees_on_linkedin,hq_city,hq_state,hq_country,source
Puttshack,puttshack.com,https://www.puttshack.com,https://www.linkedin.com/company/puttshack,Hospitality,1001-5000,677,Chicago,Illinois,United States,aiark+blitz
PVH Corp.,pvh.com,http://www.pvh.com,https://www.linkedin.com/company/pvh,retail apparel and fashion,,12761,New York,New York,United States,aiark
Pyramid Global Hospitality,pyramidglobal.com,http://pyramidglobal.com,https://www.linkedin.com/company/pyramid-global-hospitality,hospitality,,3252,Boston,Massachusetts,United States,aiark
QBurst,qburst.com,https://www.qburst.com,https://www.linkedin.com/company/qburst,it services and it consulting,,3323,Chantilly,Virginia,United States,aiark
Qdoba Restaurant Corporation,qdoba.com,https://www.qdoba.com,https://www.linkedin.com/company/qdoba,Restaurants,1001-5000,4418,San Diego,California,United States,aiark+blitz
Qk Holdings L.L.C,qkholdings.com,https://www.qkholdings.com,https://www.linkedin.com/company/qk-holdings-l-l-c-,Restaurants,1001-5000,19,Holbrook,Arizona,United States,blitz
Quaintance-Weaver Restaurants & Hotels,qwrh.com,https://www.qwrh.com,https://www.linkedin.com/company/qwrh,Hospitality,501-1000,152,Greensboro,North Carolina,United States,blitz
Quaker Steak & Lube,thelube.com,http://www.thelube.com,https://www.linkedin.com/company/quaker-steak-&-lube,restaurants,,844,Bloomsburg,Pennsylvania,United States,aiark
Quality Custom Distribution,qualitycustomdistribution.com,http://www.qualitycustomdistribution.com,https://www.linkedin.com/company/qualitycustomdistribution,truck transportation,,728,Frisco,Texas,United States,aiark
"Quality Dining, Inc",qdi.com,https://www.qdi.com,https://www.linkedin.com/company/quality-dining-inc.,Restaurants,5001-10000,361,Mishawaka,Indiana,United States,blitz
Quality Inn and Suites,qualityinngreensboroga.com,http://www.qualityinngreensboroga.com,https://www.linkedin.com/company/quality-inn-and-suites,hospitality,,2079,Greensboro,Georgia,United States,aiark
Quality Restaurant Group,qualityrestaurantgroup.com,https://www.qualityrestaurantgroup.com,https://www.linkedin.com/company/quality-restaurant-group,Restaurants,5001-10000,67,Greensboro,North Carolina,United States,blitz
Quest Food Management Services,questfms.com,https://www.questfms.com,https://www.linkedin.com/company/questfoodmgt,Hospitality,1001-5000,364,Lombard,Illinois,United States,blitz
Quest Service Group Llc,questservicegroup.com,https://www.questservicegroup.com,https://www.linkedin.com/company/quest-service-group-llc,Retail,501-1000,215,Garden City,New York,United States,blitz
Quick Quack Car Wash,dontdrivedirty.com,https://www.dontdrivedirty.com,https://www.linkedin.com/company/quick-quack-car-wash,Retail,1001-5000,1890,Roseville,California,United States,aiark+blitz
QuickChek Corporation,quickchek.com,http://www.quickchekjobs.com,https://www.linkedin.com/company/quickchek,food and beverage services,,1450,Whitehouse Station,New Jersey,United States,aiark
Quiksilver,quiksilver.com,http://www.quiksilver.com,https://www.linkedin.com/company/quiksilver,retail apparel and fashion,,2056,Huntington Beach,California,United States,aiark
QuikTrip,quiktrip.com,https://www.quiktrip.com,https://www.linkedin.com/company/quiktrip,Retail,10001+,12091,Tulsa,Oklahoma,United States,aiark+blitz
Quill,quill.com,http://www.quill.com,https://www.linkedin.com/company/quill,retail office equipment,,673,Lincolnshire,Illinois,United States,aiark
Quince,quince.com,https://www.quince.com,https://www.linkedin.com/company/onequince,retail,,1872,San Francisco,California,United States,aiark
Quinn Company,quinncompany.com,https://www.quinncompany.com/?utm_source=linkedin&utm_medium=referral&utm_campaign=profile,https://www.linkedin.com/company/quinn-group,machinery manufacturing,,754,City Of Industry,California,United States,aiark
Quirch Foods,quirchfoods.com,https://www.quirchfoods.com,https://www.linkedin.com/company/quirchfoods,Food and Beverage Services,1001-5000,617,Coral Gables,Florida,United States,aiark+blitz
Quiznos,quiznos.com,http://www.Quiznos.com,https://www.linkedin.com/company/quiznos,restaurants,,1369,Denver,Colorado,United States,aiark
QVC,qurateretailgroup.com,https://careers.qvcgrp.com,https://www.linkedin.com/company/qvc-international,retail,,9233,West Chester,Pennsylvania,United States,aiark
QVC Group,libertyinteractive.com,http://www.qvcgrp.com,https://www.linkedin.com/company/qvcgroup,retail,,2674,West Chester,Pennsylvania,United States,aiark
Qwick,qwick.com,https://go.qwick.com/businesses,https://www.linkedin.com/company/qwick,hospitality,,962,Charleston,South Carolina,United States,aiark
"R.H. Reny, Inc",renys.com,https://www.renys.com,https://www.linkedin.com/company/r-h-reny-inc-,Retail,501-1000,87,Newcastle,Maine,United States,blitz
"R.S. Hughes Co., Inc.",rshughes.com,https://www.rshughes.com,https://www.linkedin.com/company/r-s--hughes,wholesale,,560,Sunnyvale,California,United States,aiark
RA Sushi Bar Restaurant,rasushi.com,http://www.rasushi.com,https://www.linkedin.com/company/ra-sushi-bar-restaurant,restaurants,,756,Pembroke Pines / Miami,Florida,United States,aiark
RaceTrac,racetrac.com,https://www.racetrac.com,https://www.linkedin.com/company/racetrac,Retail,5001-10000,7959,Atlanta,Georgia,United States,aiark+blitz
RaceWay,racewaystores.com,https://www.RaceWayStores.com,https://www.linkedin.com/company/racewaygas,oil and gas,,555,Atlanta,,United States,aiark
Rack Room Shoes,rackroomshoes.com,https://www.rackroomshoes.com,https://www.linkedin.com/company/rack-room-shoes,Retail,1001-5000,3190,Charlotte,North Carolina,United States,aiark+blitz
Raddison,,,https://www.linkedin.com/company/raddison,hospitality,,1122,Orlando,Florida,United States,aiark
RadioShack,radioshack.com,http://www.radioshack.org,https://www.linkedin.com/company/radioshack,it services and it consulting,,4911,fort worth,texas,united states,aiark
Radioshack Corporation,,,https://www.linkedin.com/company/radioshack-corporation,food and beverage manufacturing,,3192,Richmond,California,United States,aiark
Radius Hospitality,radiushospitality.com,https://www.radiushospitality.com,https://www.linkedin.com/company/radiushospitality,Hospitality,1001-5000,27,Akron,Ohio,United States,blitz
Raffles Hotels & Resorts,raffles.com,https://www.raffles.com,https://www.linkedin.com/company/raffles-hotels-&-resorts,Hospitality,5001-10000,3722,New York,New York,United States,aiark+blitz
rag & bone,rag-bone.com,https://www.ragandbone.com,https://www.linkedin.com/company/rag-&-bone,retail apparel and fashion,,819,New York,New York,United States,aiark
Raging Waters,rwsplash.com,https://rwsplash.com,https://www.linkedin.com/company/raging-waters,Hospitality,501-1000,210,San Jose,California,United States,blitz
Rainbow Apparel Co,rainbowshops.com,https://www.rainbowshops.com,https://www.linkedin.com/company/rainbow-apparel-co,Retail,10001+,4871,New York,,United States,aiark+blitz
Rainforest Cafe,rainforestcafe.com,https://www.rainforestcafe.com,https://www.linkedin.com/company/rainforest-cafe,Hospitality,10001+,851,Houston,Texas,United States,aiark+blitz
Raising Cane's Chicken Fingers,raisingcanes.com,http://www.RaisingCanes.com,https://www.linkedin.com/company/raising-cane's,restaurants,,21267,Plano,Texas,United States,aiark
Raley's,raleys.com,https://www.raleys.com,https://www.linkedin.com/company/raley's,Retail,10001+,4294,West Sacramento,California,United States,aiark+blitz
Rally House,rallyhouse.com,https://www.rallyhouse.com,https://www.linkedin.com/company/rally-house,retail,,2359,Lenexa,Kansas,United States,aiark
Ralph Lauren,ralphlauren.com,http://corporate.ralphlauren.com,https://www.linkedin.com/company/ralph-lauren,retail apparel and fashion,,21462,New York,,United States,aiark
Ralphs Grocery Company,ralphs.com,http://www.ralphs.com,https://www.linkedin.com/company/ralphs-grocery-company,retail,,5921,,,United States,aiark
Ram Restaurant Group,theram.com,https://www.theram.com,https://www.linkedin.com/company/ram-restaurant-group,Food and Beverage Services,1001-5000,144,Lakewood,Washington,United States,blitz
Ramada Hotel,canaltahotels.com,http://www.canaltahotels.com,https://www.linkedin.com/company/ramada-hotel,food and beverage services,,708,Lac La Biche,Ab,Canada,aiark
Ramada Inn,brookfield-living.com,http://www.Brookfield-living.com,https://www.linkedin.com/company/ramada-inn_2,real estate,,1401,St George,Utah,United States,aiark
Ramraj Cotton,ramrajcotton.in,http://ramrajcotton.in,https://www.linkedin.com/company/ramraj-cotton,retail apparel and fashion,,1254,Tiruppur,Tamilnadu,United States,aiark
Rana,,,https://www.linkedin.com/company/rana,food and beverage manufacturing,,697,,,United States,aiark
Rancho Bernardo Inn,ranchobernardoinn.com,https://www.ranchobernardoinn.com,https://www.linkedin.com/company/rancho-bernardo-inn,Hospitality,501-1000,60,San Diego,California,United States,blitz
Randa Apparel & Accessories,randa.net,https://www.randa.net,https://www.linkedin.com/company/randa-apparel-accessories,retail apparel and fashion,,1653,New York City,New York,United States,aiark
Randalls Food Market,randalls.com,http://www.randalls.com,https://www.linkedin.com/company/randalls-food-market,food and beverage services,,1204,Conroe,Texas,United States,aiark
Rar Hospitality,rarhospitality.com,https://www.rarhospitality.com,https://www.linkedin.com/company/rar-hospitality,Hospitality,501-1000,26,San Diego,California,United States,blitz
Rare Beauty,rarebeauty.com,http://www.RareBeauty.com,https://www.linkedin.com/company/rarebeautyofficial,personal care product manufacturing,,875,El Segundo,California,United States,aiark
Ratner Companies,ratnerco.com,http://www.ratnerco.com,https://www.linkedin.com/company/ratner-companies,retail,,535,Vienna,,United States,aiark
"Rave Restaurant Group, Inc",raverg.com,https://raverg.com,https://www.linkedin.com/company/rave-restaurant-group-inc-,Restaurants,501-1000,40,The Colony,Texas,United States,blitz
Raymour & Flanigan Furniture and Mattresses,raymourflanigan.com,https://www.raymourflanigan.com,https://www.linkedin.com/company/raymour-&-flanigan,Retail,5001-10000,3877,Liverpool,New York,United States,aiark+blitz
Razzoo\'s Cajun Cafe,razzoos.com,https://www.razzoos.com,https://www.linkedin.com/company/razzoo's-cajun-cafe,Restaurants,1001-5000,474,Carrollton,Texas,United States,blitz
Rb Properties Inc,rbpropertiesinc.com,https://www.rbpropertiesinc.com,https://www.linkedin.com/company/rb-properties-inc,Hospitality,501-1000,66,Washington,District Of Columbia,United States,blitz
RC Willey,rcwilley.com,https://www.rcwilley.com,https://www.linkedin.com/company/rc-willey,Retail,1001-5000,1440,Salt Lake City,Utah,United States,aiark+blitz
"Rci Hospitality Holdings, Inc",rcihospitality.com,https://www.rcihospitality.com,https://www.linkedin.com/company/rci-hospitality-holdings-inc,Hospitality,1001-5000,119,Houston,Texas,United States,blitz
RCL - Reitmans Canada Ltd/Ltée,reitmanscanadalimited.com,http://www.reitmanscanadalimited.com,https://www.linkedin.com/company/reitmanscanadalimited,retail,,2671,Montreal,Quebec,Canada,aiark
RDSolutions,gr8people.com,https://rdsolutions.io,https://www.linkedin.com/company/rdsolutions-formerly-retail-data,it services and it consulting,,510,Glen Allen,Virginia,United States,aiark
"Ready Pac Foods, Inc.",readypac.com,http://www.readypac.com,https://www.linkedin.com/company/ready-pac-produce,food and beverage manufacturing,,665,Irwindale,California,United States,aiark
Real Fruit Bubble Tea,realfruitbubbletea.com,https://www.realfruitbubbletea.com,https://www.linkedin.com/company/real-fruit-bubble-tea,food and beverage services,,502,Markham,Ontario,Canada,aiark
Real Hospitality Group,realhospitalitygroup.com,https://realhospitalitygroup.com,https://www.linkedin.com/company/real-hospitality-group,Hospitality,1001-5000,169,Ocean City,Maryland,United States,blitz
Real Mex Restaurants,realmexrestaurants.com,https://www.realmexrestaurants.com,https://www.linkedin.com/company/real-mex-restaurants,Restaurants,5001-10000,230,Cypress,California,United States,blitz
"RealTruck, Inc.",realtruck.com,https://realtruck.com/about-realtruck,https://www.linkedin.com/company/realtruckinc,motor vehicle manufacturing,,1961,Ann Arbor,Michigan,United States,aiark
Reasor's,reasors.com,http://www.reasors.com,https://www.linkedin.com/company/reasor's,retail groceries,,938,,,United States,aiark
Recipe Unlimited Corporation,recipeunlimited.com,https://www.recipeunlimited.com,https://www.linkedin.com/company/recipe-unlimited-corporation,Hospitality,10001+,4275,Vaughan,Ontario,Canada,aiark+blitz
Reconext,reconext.com,http://www.reconext.com,https://www.linkedin.com/company/reconext,it services and it consulting,,1272,Grapevine,Texas,United States,aiark
Red Bull Canada,redbull.com,https://www.redbull.com/ca-en,https://www.linkedin.com/company/red-bull-canada,Food and Beverage Services,10001+,18,Toronto,Ontario,Canada,blitz
Red Bull Distribution Company,redbulldistributioncompany.com,https://redbulldistributioncompany.com,https://www.linkedin.com/company/redbulldistributioncompany,Food and Beverage Services,1001-5000,1141,Santa Monica,California,United States,aiark+blitz
Red Gold,redgoldfoods.com,https://www.redgoldfoods.com,https://www.linkedin.com/company/red-gold,food and beverage manufacturing,,829,Elwood,Indiana,United States,aiark
Red Lion Hotels Corporation,rlhco.com,https://www.rlhco.com,https://www.linkedin.com/company/rlhco,Hospitality,1001-5000,526,Denver,Colorado,United States,blitz
Red Lobster,redlobster.com,https://www.redlobster.com,https://www.linkedin.com/company/-red-lobster,Restaurants,10001+,17699,Orlando,Florida,United States,aiark+blitz
"Red Mango, Llc",redmangousa.com,https://redmangousa.com,https://www.linkedin.com/company/red-mango-inc.,Restaurants,501-1000,246,Dallas,Texas,United States,blitz
Red Robin Canada,redrobin.com,https://www.redrobin.com,https://www.linkedin.com/company/redrobincanada,Food and Beverage Services,501-1000,28,Surrey,British Columbia,Canada,aiark+blitz
Red Rock Casino Resort & Spa,redrocklasvegas.com,https://redrocklasvegas.com,https://www.linkedin.com/company/redrockcasinoresortspa,Hospitality,1001-5000,621,Las Vegas,Nevada,United States,aiark+blitz
Red Roof,redroof.com,https://www.redroof.com,https://www.linkedin.com/company/red-roof,Hospitality,5001-10000,3082,New Albany,Ohio,United States,aiark+blitz
Red Roof Inns Inc,redroofinns.com,https://redroofinns.com,https://www.linkedin.com/company/red-roof-inns-inc.,Hospitality,5001-10000,38,Springfield,Ohio,United States,blitz
Redenvelope,redenvelope.com,https://www.redenvelope.com,https://www.linkedin.com/company/redenvelope,Retail,501-1000,78,San Diego,California,United States,blitz
Redi Help Inc,redihelp.com,https://www.redihelp.com,https://www.linkedin.com/company/redi-help-inc,Hospitality,501-1000,40,Milwaukee,Wisconsin,United States,blitz
Redstone American Grill,redstonegrill.com,https://www.redstonegrill.com,https://www.linkedin.com/company/redstonegrill,Restaurants,501-1000,193,Il Nj Pa Ma Md,Minnesota,United States,blitz
Reece USA,reece.com,https://careers.reece.com/us,https://www.linkedin.com/company/reeceusa,wholesale,,1764,Dallas,Texas,United States,aiark
REEDS Jewelers,reeds.com,http://www.reeds.com,https://www.linkedin.com/company/reeds-jewelers,retail luxury goods and jewelry,,557,Wilmington,North Carolina,United States,aiark
Refined Hospitality,refinedhospitality.com,https://refinedhospitality.com,https://www.linkedin.com/company/refined-hospitality,Hospitality,501-1000,19,New Hope,Pennsylvania,United States,blitz
Reformation,thereformation.com,https://www.thereformation.com/pages/careers,https://www.linkedin.com/company/reformation,retail apparel and fashion,,1232,Vernon,California,United States,aiark
"Refuel Operating Company, LLC",refuelmarket.com,https://www.refuelmarket.com,https://www.linkedin.com/company/refuel-operating-company-llc,Retail,1001-5000,611,Charleston,South Carolina,United States,aiark+blitz
REI,rei.com,https://www.rei.com,https://www.linkedin.com/company/rei,retail,,9943,Seattle,,United States,aiark
Reinhart Foodservice,rfsdelivers.com,https://www.rfsdelivers.com,https://www.linkedin.com/company/reinhart-foodservice,Food and Beverage Services,1001-5000,1821,Chicago,Illinois,United States,blitz
Reiter Affiliated Companies,berry.net,http://www.berry.net,https://www.linkedin.com/company/reiter-affiliated-companies,farming,,563,Oxnard,California,United States,aiark
Reliant Energy,reliant.com,http://www.reliant.com,https://www.linkedin.com/company/reliant-energy,utilities,,1061,Houston,Texas,United States,aiark
Relish Labs Llc,homechef.com,https://homechef.com,https://www.linkedin.com/company/relish-labs-llc,Retail,501-1000,17,Chicago,Illinois,United States,aiark+blitz
Reltio,reltio.com,https://www.reltio.com,https://www.linkedin.com/company/reltio-inc,software development,,646,Redwood Shores,California,United States,aiark
Remington 1816,remington.com,http://www.remington.com,https://www.linkedin.com/company/remington-ammunition,retail,,1009,Lonoke,Arkansas,United States,aiark
Remington Hospitality,remingtonhospitality.com,http://www.remingtonhospitality.com,https://www.linkedin.com/company/remington-hospitality,hospitality,,1408,Dallas,Texas,United States,aiark
Renaissance Global Ltd,renaissanceglobal.com,https://renaissanceglobal.com,https://www.linkedin.com/company/renaissance-global-ltd,retail luxury goods and jewelry,,593,New York,New York,United States,aiark
Renaissance Hotels,renhotels.com,https://renhotels.com,https://www.linkedin.com/company/renaissance_hotels,Hospitality,10001+,4090,Bethesda,Maryland,United States,blitz
Rent The Runway,renttherunway.com,https://www.renttherunway.com,https://www.linkedin.com/company/rent-the-runway,Retail,501-1000,885,Brooklyn,New York,United States,aiark+blitz
"Rent-A-Center Franchising International, Inc",rentacenter.com,https://www.rentacenter.com,https://www.linkedin.com/company/colortyme,Retail,10001+,147,Plano,Texas,United States,aiark+blitz
Rental-World Inc,rental-world.com,https://rental-world.com,https://www.linkedin.com/company/rental-world-inc-,Retail,501-1000,7,Landsdales,Pennsylvania,United States,blitz
Republic Golf Club,republicgolfclub.com,https://www.republicgolfclub.com,https://www.linkedin.com/company/republic-golf-club,Food and Beverage Services,10001+,7,Great Falls,South Carolina,United States,blitz
Republic National Distributing Company,rndc-usa.com,http://www.rndc-usa.com,https://www.linkedin.com/company/republic-national-distributing-company,beverage manufacturing,,7205,Grand Prairie,Texas,United States,aiark
Republic Parking System,republicparking.com,http://www.republicparking.com,https://www.linkedin.com/company/republic-parking-system,facilities services,,616,Chattanooga,Tennessee,United States,aiark
Research Chefs Association,culinology.org,https://www.culinology.org,https://www.linkedin.com/company/research-chefs-association,Food and Beverage Services,1001-5000,35,Lexington,Kentucky,United States,blitz
Reser's Fine Foods,resers.com,https://www.resers.com,https://www.linkedin.com/company/reser's-fine-foods,food and beverage manufacturing,,1427,Beaverton,Oregon,United States,aiark
Residence Inn,residenceinnscarborough.com,http://www.residenceinnscarborough.com,https://www.linkedin.com/company/residence-inn,hospitality,,1868,,,United States,aiark
Resident,residenthome.com,http://www.residenthome.com,https://www.linkedin.com/company/residenthome,retail,,602,Tampa,Florida,United States,aiark
Resorts Casino Hotel,resortsac.com,https://www.resortsac.com,https://www.linkedin.com/company/resorts-casino-hotel,Hospitality,1001-5000,478,Atlantic City,New Jersey,United States,blitz
Resorts World Las Vegas,rwlasvegas.com,http://www.rwlasvegas.com,https://www.linkedin.com/company/resortsworldlv,gambling facilities and casinos,,1532,Las Vegas,Nevada,United States,aiark
Resource Plus,resourcep.com,https://www.resourcep.com,https://www.linkedin.com/company/resource-plus,Retail,501-1000,267,Jacksonville,Florida,United States,blitz
Restaurant Associates,restaurantassociates.com,http://www.restaurantassociates.com,https://www.linkedin.com/company/restaurant-associates,food and beverage services,,11464,New York,New York,United States,aiark
Restaurant Brands International,rbi.com,https://www.rbi.com,https://www.linkedin.com/company/restaurant-brands-international,Food and Beverage Services,5001-10000,9380,Toronto,Ontario,Canada,aiark+blitz
"Restaurant Growth Services, Llc",restaurantgrowthservices.com,https://www.restaurantgrowthservices.com,https://www.linkedin.com/company/restaurant-growth-services-llc,Restaurants,10001+,92,Nashville,Tennessee,United States,blitz
Restaurant Normandin,restaurantnormandin.com,http://www.restaurantnormandin.com,https://www.linkedin.com/company/restaurant-normandin,restaurants,,537,Québec,Québec,Canada,aiark
"Restaurant Services, Inc.",rsiweb.com,http://www.rsiweb.com,https://www.linkedin.com/company/restaurant-services-inc.,food and beverage services,,611,Miami,Florida,United States,aiark
Restaurant Technologies,rti-inc.com,https://www.rti-inc.com,https://www.linkedin.com/company/restaurant-technologies-inc-,Food and Beverage Services,1001-5000,1434,Mendota Heights,Minnesota,United States,aiark+blitz
Restaurant.com,restaurant.com,http://www.Restaurant.com,https://www.linkedin.com/company/restaurant-com,restaurants,,3334,Arlington Heights,Illinois,United States,aiark
Restaurant365,restaurant365.com,http://www.restaurant365.com,https://www.linkedin.com/company/restaurant365-cloud-erp-for-restaurants,software development,,3968,Irvine,California,United States,aiark
Restore Hyper Wellness,restore.com,http://www.restore.com,https://www.linkedin.com/company/restore-hyperwellness-cryotherapy,wellness and fitness services,,1523,Austin,Texas,United States,aiark
ResultsCX,resultscx.com,https://resultscx.com,https://www.linkedin.com/company/resultscx,outsourcing and offshoring consulting,,15277,Norristown,Pennsylvania,United States,aiark
Retail Concepts,sunandski.com,https://jobs.sunandski.com,https://www.linkedin.com/company/retail-concepts,Retail,501-1000,177,Houston,Texas,United States,blitz
Retail Industry Leaders Association (RILA),rila.org,http://www.rila.org,https://www.linkedin.com/company/retail-industry-leaders-association-rila,retail,,589,Washington,District Of Columbia,United States,aiark
"Retail Merchandising Services, Inc.",rmservicing.com,http://www.rmservicing.com,https://www.linkedin.com/company/retail-merchandising-services,retail,,810,Brooklyn Park,Minnesota,United States,aiark
Retail Merchandising Solutions Inc,rmsicorp.com,https://www.rmsicorp.com,https://www.linkedin.com/company/retail-merchandising-solutions-inc.,Retail,1001-5000,166,Livermore,California,United States,blitz
Retail Options,retail-options.com,http://www.retail-options.com,https://www.linkedin.com/company/retail-options,retail,,648,Phoenix,Arizona,United States,aiark
Retirement Unlimited Inc,rui.net,https://www.rui.net/careers,https://www.linkedin.com/company/retirement-unlimited-inc,Hospitality,1001-5000,251,Roanoke,Virginia,United States,blitz
Revelyst,revelyst.com,https://www.revelyst.com,https://www.linkedin.com/company/revelyst,retail,,2178,Anoka,Minnesota,United States,aiark
Revolution Foods,revolutionfoods.com,https://www.revolutionfoods.com,https://www.linkedin.com/company/revolution-foods,Food and Beverage Services,1001-5000,427,Los Angeles,California,United States,blitz
REVOLVE,revolve.com,http://www.REVOLVE.com,https://www.linkedin.com/company/revolve-,retail apparel and fashion,,1234,Cerritos,California,United States,aiark
Rewards Network,rewardsnetwork.com,https://www.rewardsnetwork.com,https://www.linkedin.com/company/rewards-network,financial services,,752,Chicago,Illinois,United States,aiark
Rexall Pharmacy Group Ltd.,rexall.ca,https://www.rexall.ca,https://www.linkedin.com/company/rexall,Retail,5001-10000,4610,Mississauga,Ontario,Canada,aiark+blitz
Reyes Beverage Group,reyesbeveragegroup.com,https://reyesbeveragegroup.com,https://www.linkedin.com/company/reyes-beverage-group,food and beverage services,,2105,Chicago,Illinois,United States,aiark
Reyes Coca-Cola Bottling,reyescocacola.com,http://www.reyescocacola.com,https://www.linkedin.com/company/reyes-coca-cola-bottling,food and beverage services,,3513,Niles,Illinois,United States,aiark
Reyes Holdings,reyesholdings.com,https://www.reyesholdings.com,https://www.linkedin.com/company/reyes-holdings,Food and Beverage Services,10001+,8253,Rosemont,Illinois,United States,aiark+blitz
Reynolds Consumer Products,reynoldsconsumerproducts.com,http://www.ReynoldsConsumerProducts.com,https://www.linkedin.com/company/reynolds-consumer-products-inc,manufacturing,,2606,Lake Forest,Illinois,United States,aiark
RGIS,rgis.com,https://www.rgis.com,https://www.linkedin.com/company/rgis,retail,,12446,Michigan,,United States,aiark
Rhodes Convenience Stores,rhodes101.com,https://www.rhodes101.com,https://www.linkedin.com/company/rhodesconveniencestores,Retail,501-1000,104,Cape Girardeau,Missouri,United States,blitz
"Rhw Management, Inc",rhwhotels.com,https://www.rhwhotels.com,https://www.linkedin.com/company/rhw-management-inc.,Hospitality,501-1000,55,Overland Park,Kansas,United States,blitz
Ria Money Transfer,riamoneytransfer.com,http://www.riamoneytransfer.com,https://www.linkedin.com/company/ria-financial,financial services,,4350,Buena Park,California,United States,aiark
RibCrib,ribcrib.com,https://franchise.ribcrib.com,https://www.linkedin.com/company/ribcrib,restaurants,,629,Tulsa,Oklahoma,United States,aiark
"Riceland Foods, Inc.",riceland.com,http://www.riceland.com,https://www.linkedin.com/company/ricelandfoodsinc,food and beverage manufacturing,,888,Stuttgart,Arkansas,United States,aiark
Rich Products Corporation,richs.com,http://www.richs.com,https://www.linkedin.com/company/richproducts,food and beverage manufacturing,,6088,Buffalo,New York,United States,aiark
Richard Sandoval Hospitality,richardsandoval.com,https://www.richardsandoval.com,https://www.linkedin.com/company/richard-sandoval-hospitality,Hospitality,501-1000,157,Denver,Colorado,United States,blitz
Richardson International,richardson.ca,http://www.richardson.ca,https://www.linkedin.com/company/richardson-international,food and beverage manufacturing,,1115,Winnipeg,Manitoba,Canada,aiark
Ricker Oil Company,rickers.net,https://www.rickers.net,https://www.linkedin.com/company/ricker-oil-company,Retail,501-1000,122,Anderson,Indiana,United States,blitz
Riddell,riddell.com,http://hootbio.com/riddellsports,https://www.linkedin.com/company/riddell,retail,,764,Des Plaines,Illinois,United States,aiark
RideNow Powersports,ridenow.com,https://www.ridenow.com,https://www.linkedin.com/company/ridenow-powersports,Retail,1001-5000,792,Chandler,Arizona,United States,aiark+blitz
Ridleys Market,shopridleys.com,http://shopridleys.com,https://www.linkedin.com/company/ridleys-market,pharmaceutical manufacturing,,521,Boise,Idaho,United States,aiark
Rio Grande,riogrande.com,http://www.riogrande.com,https://www.linkedin.com/company/rio-grande-a-berkshire-hathaway-company,retail luxury goods and jewelry,,631,Albuquerque,New Mexico,United States,aiark
Rio Grande Mexican Restaurants,riograndemexican.com,https://www.riograndemexican.com,https://www.linkedin.com/company/rio-grande-mexican-restaurants,Restaurants,501-1000,223,Fort Collins,Colorado,United States,blitz
Rio Ranch Markets,rioranchmarket.com,https://www.rioranchmarket.com,https://www.linkedin.com/company/rio-ranch-markets,Retail,501-1000,72,Fontana,California,United States,blitz
RIO TINTO ALCAN INCORPORATION,,,https://www.linkedin.com/company/rio-tinto-alcan-incorporation,retail,,537,Montreal Quebec,,Canada,aiark
RIS,risdc.com,http://www.risdc.com,https://www.linkedin.com/company/ris_3,restaurants,,667,Washington,District Of Columbia,United States,aiark
Rise Baking Company,risebakingcompany.com,http://www.risebakingcompany.com,https://www.linkedin.com/company/rise-baking-company,food and beverage manufacturing,,923,Minneapolis,Minnesota,United States,aiark
Rita's Italian Ice,ritasice.com,http://www.ritasice.com,https://www.linkedin.com/company/rita's-italian-ice,food and beverage services,,2336,Greater Philadelphia,Pennsylvania,United States,aiark
Rite Aid,riteaid.com,https://www.riteaid.com,https://www.linkedin.com/company/riteaid,Retail,10001+,28846,Philadelphia,Pennsylvania,United States,aiark+blitz
RiteRug Flooring,riterug.com,https://www.riterug.com,https://www.linkedin.com/company/rite-rug,retail,,714,Whitehall,Ohio,United States,aiark
River Country Co-Op,rivercountrycoop.com,https://www.rivercountrycoop.com,https://www.linkedin.com/company/rivercountryco-op,Retail,501-1000,99,Chippewa Falls,Wisconsin,United States,blitz
Rivers Casino & The Landing Hotel Pittsburgh,riverscasino.com,http://www.riverscasino.com/Pittsburgh,https://www.linkedin.com/company/rivers-casino,hospitality,,844,Pittsburgh,Pennsylvania,United States,aiark
Riverside Healthcare,riversidehealthcare.org,http://www.riversidehealthcare.org,https://www.linkedin.com/company/riversidemc,hospitals and health care,,1513,Kankakee,Illinois,United States,aiark
Riverside Natural Foods Ltd. (Home of MadeGood),riversidenaturalfoods.com,https://riversidenaturalfoods.com,https://www.linkedin.com/company/riverside-natural-foods-ltd-,food and beverage manufacturing,,523,Toronto,Ontario,Canada,aiark
Riviana Foods Inc. - USA,riviana.com,http://www.riviana.com,https://www.linkedin.com/company/riviana-foods-inc.-usa,food and beverage manufacturing,,571,,,United States,aiark
Rmh Franchise Corporation,rmhfranchise.com,https://www.rmhfranchise.com,https://www.linkedin.com/company/rmh-franchise-corporation,Restaurants,5001-10000,235,Lincoln,Nebraska,United States,blitz
Road Ranger,roadrangerusa.com,http://www.roadrangerusa.com,https://www.linkedin.com/company/roadranger,retail,,540,Schaumburg,Illinois,United States,aiark
Robbins Research International,tonyrobbins.com,http://www.tonyrobbins.com,https://www.linkedin.com/company/robbins-research-international,professional training and coaching,,511,San Diego,California,United States,aiark
Robinson Fresh,robinsonfresh.com,https://www.robinsonfresh.com,https://www.linkedin.com/company/robinson-fresh,Food and Beverage Services,1001-5000,306,Eden Prairie,Minnesota,United States,blitz
